title,date,url,description,source,section,scrape_time
農曆新年︱李慧琼倡延長通關 保安局指審慎考慮：去年凌晨跨境數字偏低,2025-01-19 21:00:58,https://std.stheadline.com/realtime/article/2048068/即時-港聞-農曆新年︱李慧琼倡延長通關-保安局指審慎考慮-去年凌晨跨境數字偏低,"【農曆新年/過關/新春/一簽多行】自「一簽多行」政策恢復後，今個農曆新年料有更多「南下」旅客赴港過新春，關口安排備受關注。全國人大常委李慧琼指，香港除要做好接待工作，特區政府亦應考慮在舉辦個別賀歲節目的日子，延長關口開放時間以便利旅客。

對農曆新年會否如元旦般有特別通關安排，保安局回覆《星島頭條》指，一直有留意各陸路口岸的通關需求，留意到去年農曆新年期間凌晨的跨境旅客數字偏低，會審慎考慮相關情況後，再就今年通關時間作出合適安排。",singtao,local,2025-01-20 00:29
李婉華舊愛身家過億罕談感情生活 5字嘆無奈有弦外之音 曾認有年幼女兒,2025-01-19 21:00:21,https://std.stheadline.com/realtime/article/2048048/即時-娛樂-李婉華舊愛身家過億罕談感情生活-5字嘆無奈有弦外之音-曾認有年幼女兒,"有「最帥展昭」之稱、今年65歲的何家勁，早年憑演出劇集《包青天》中「展昭」一角而攀上事業高峰。及至2013年他淡出幕前，專心在內地發展健康食品的生意，外界估計他已身家過億！何家勁事業有成，亦活躍於社交媒體時常拍片，不過就鮮有披露感情生活。雖然去年他受訪時承認已婚生女，但他在最近上載的影片中回應感情問題十分感觸，惹來網民揣測他感情生變。

何家勁身家過億

轉行從商多年的何家勁，與好友投資3千萬在內地建立健康食品生意王國，他現在多於惠州生活。他在惠州設立佔地5.4萬平方米的「勁家莊」廠房，成為「國家AAA級旅遊景區」。去年其生意版圖更擴展到開cafe賣咖啡及麵包，相信他將越來越富有。

相關閱讀",singtao,entertainment,2025-01-20 00:30
港超｜東方吳宇曦確定轉會 北上投效中甲重慶銅樑龍,2025-01-19 20:55:57,https://std.stheadline.com/realtime/article/2048067/即時-體育-港超-東方吳宇曦確定轉會-北上投效中甲重慶銅樑龍,香港時間周日，東方宣布青訓產品吳宇曦轉會，投效中甲球隊重慶銅樑龍。,singtao,sport,2025-01-20 00:30
詐騙案︱港大要求學生填防騙問卷 「31問」全曝光 網絡情緣佔比最重,2025-01-19 20:40:24,https://std.stheadline.com/realtime/article/2048065/即時-港聞-詐騙案︱港大要求學生填防騙問卷-31問-全曝光-網絡情緣佔比最重,"【內地生/電騙/假冒官員/港漂/防騙問卷】香港大學早前披露，近月逾60名港大學生遇上詐騙案，合共損失超過6,000萬元。有指校方要求來港就讀的內地學生，須先填寫防騙問卷，才可進入部分校園設施。《星島頭條》取得有關問卷，共31條問題，涵蓋電話詐騙、投資詐騙、購物詐騙的手法，當中「網絡情緣投資騙案」的佔比最高，詐騙手法（7條）加「防騙知識」（4條），合共11條問題。

防騙問卷由警方設計 包括常見詐騙手法

問卷亦有提及騙徒的目的，是讓你「脫貧致富」還是「一貧如洗」，亦有詢問填寫者是否願意透過微信群組接受最新防騙訊息。

相關新聞：港漂學生成電騙「重災區」 據悉當局正研究內地生來港前 須先填防騙問",singtao,local,2025-01-20 00:29
跨境電詐︱河南去年審結近4200宗  514「金主」判囚逾5年,2025-01-19 20:20:24,https://std.stheadline.com/realtime/article/2048064/即時-中國-跨境電詐︱河南去年審結近4200宗-514-金主-判囚逾5年,"內地跨境電騙問題嚴重，早前內地演員王星被擄拐到緬甸電詐園區，更讓外界更關注事件。河南及雲南今日（19日）公布審結電詐案件工作。

在校及剛畢業學生獲從寬

其中河南省高級人民法院院長胡道才今日表示，針對涉緬北等電詐及關聯犯罪，2024年，河南審結案件4188宗7702人，對514名幕後「金主」、組織頭目判處5年有期徒刑以上刑罰，對受蠱惑淪為電詐「工具人」的在校及剛畢業學生等依法從寬處理。

另一方面，雲南省高級人民法院代理院長張宏偉稱，2024年，雲南全省法院審結走私、跨境詐騙、偷越國（邊）境等跨境犯罪案件6035件13233人，審結幫信、掩隱等犯罪案件4150件7020人。

相關新聞：緬北",singtao,greater_china,2025-01-20 00:30
印度公開賽｜李卓耀連續２年奪印度站亞軍   馬不停蹄到印尼比賽,2025-01-19 20:12:40,https://std.stheadline.com/realtime/article/2048061/即時-體育-印度公開賽-李卓耀連續２年奪印度站亞軍-馬不停蹄到印尼比賽,"世界排名20的李卓耀周日在新德里舉行的超級750印度公開賽，未能延11日前的爆冷局面，他在決賽跟巴黎奧運金牌得主艾素臣打了41分鐘，港將以16:21、8:21，繼去年再次在印度「福地」取得亞軍，這亦是他2025年第一面獎牌，算是開一個好頭。


      
      
              



      
            
      
    
        
    
  


11日前，李卓耀在大馬公開賽首圈以2:2爆冷擊敗艾素臣，今日被對手還以顏色，在第一局初賽雙方多次拉鋸，可惜在小休後，前世界一哥艾素臣不斷搶分，阿耀先輸16:21，第2局阿耀未能找到對方缺口",singtao,sport,2025-01-20 00:30
內地股票回購增持再貸款去年逾300企使用 四成市值百億以上,2025-01-19 20:03:46,https://std.stheadline.com/realtime/article/2048062/即時-財經-內地股票回購增持再貸款去年逾300企使用-四成市值百億以上,"人民銀行、中證監聯合召開「股票回購增持再貸款座談會」，進一步發揮政策工具穩定資本市場作用。人宜黨委委員、副行長宣昌能，中證監黨委委員、副主席王建軍出席會議並講話。

2024全年上市公司回購計劃近3000億

人行引述金融機構表示，股票回購增持貸款產品，受到上市公司和主要股東廣泛歡迎，2024年全年上市公司披露回購增持計劃近3000億元人民幣，而政策工具實施以來，已有超過300家上市公司發布使用銀行貸款回購增持公告，市值百億以上公司佔比逾40%，政策工具的帶動效應逐步顯現，對維護資本市場穩定運行、提振市場信心發揮了重要作用。

續完善對公司及股東綜合性金融服務

該行續稱，主動開展市值管理的上",singtao,finance,2025-01-20 00:30
麥明詩巨胸巨肚平排隨時生得 金像影后一個舉動 遷就孕媽面露無奈！,2025-01-19 20:00:52,https://std.stheadline.com/realtime/article/2048050/即時-娛樂-麥明詩巨胸巨肚平排隨時生得-金像影后一個舉動-遷就孕媽面露無奈,"33歲「十優港姐」麥明詩（Louisa）去年3月與機師盛勁為（Keith）結婚，6月去馬爾代夫度蜜月即「造人成功」。曾揚言會工作到36周的麥明詩，已懷胎近8個月並已進入孕晚期，胎兒的體重開始加速長大。隨時生得的麥明詩，近日笑指巨肚已經去到要着老公的牛仔褲，但她未有因此煞停玩樂留家安胎，繼續出動四圍去，更要影后劉嘉玲一個尷尬舉動來遷就這位孕媽媽。

麥明詩陀巨肚要穿老公牛仔褲

準媽媽的麥明詩日前在IG的限時動態貼夫妻合照，當時麥明詩身穿米白色樽領上衣披淺啡色毛衣配牛仔褲襯白色粗踭皮鞋，她的巨肚又圓又大仲好立體，她身穿的牛仔褲變了低腰褲，而褲腳摺了很多摺，明顯不是她的。麥明詩在相片上寫上：「去到",singtao,entertainment,2025-01-20 00:30
深水埗女子倒斃劏房廁所 疑觸碰漏電熱水爐,2025-01-19 19:59:47,https://std.stheadline.com/realtime/article/2048060/即時-港聞-深水埗女子倒斃劏房廁所-疑觸碰漏電熱水爐,"深水埗發生屍體發現案，一名44歲姓趙女子昨日（18日）被發現在基隆街一個劏房單位內暈倒，當場證實不治。消息指，女事主倒卧的位置在浴室，懷疑電熱水爐的金屬外殼懷疑有損毀因而漏電，不排除她洗澡前接觸到電熱水爐的外殼而觸電。

現場為基隆街142號一個劏房單位，單位一劏四，趙女3年前因經濟問題，與結婚多年的姓方丈夫分居，之後開始獨自居住上址，但間中會與丈夫聯絡。據悉，死者近期患上急性咽喉炎，早前曾往內地接受藥物治療。


      
      
              



      
            
      
    
        
    
  


據了解，有數名",singtao,local,2025-01-20 00:29
陳曼琪檢閱香港升旗隊總會幼兒隊伍 合唱《我們的家》︱Kelly Online,2025-01-19 19:51:38,https://std.stheadline.com/realtime/article/2048058/即時-港聞-陳曼琪檢閱香港升旗隊總會幼兒隊伍-合唱-我們的家-︱Kelly-Online,2025年幼兒隊伍周年檢閱禮暨親子活動今日（19日）舉行，選委界議員陳曼琪作為主禮嘉賓，觀看幼兒升旗儀式，檢閱幼兒隊伍，為幼兒步操比賽評分，並參與愛國主義教育主題歌曲《我們的家》大合唱和親子步操活動。她致辭時表示，希望大家將家庭的愛和正能量傳遞給每一個人，共同建設一個繁榮穩定、和諧包容的香港。,singtao,local,2025-01-20 00:29
向華強父子「面左左」現身商務艙？向佐一個動作顯不快惹熱議,2025-01-19 19:30:10,https://std.stheadline.com/realtime/article/2048052/即時-娛樂-向華強父子-面左左-現身商務艙-向佐一個動作顯不快惹熱議,"影壇大亨向華強和陳嵐（向太）的兒子向佐近年主力在內地發展，參加過不少綜藝節目，但一直星運平平，早前主演的電影《門前寶地》票房失利，事業未見起色。然而，向佐近期開始以前衛女裝打扮及出位行為博流量，一舉一動都成為話題焦點。日前，有網民在小紅書上分享了一張於飛機上巧遇向華強和向佐的照片，當中兩父子面露不悅，亦未有交流，整個畫面略為嚴肅，亦有網民發現向華強和向佐竟然不是坐頭等艙或私人飛機，大感意外。

向華強兩父子「面左左」現身商務艙？

近日，有網民在小紅書上分享了一張於飛機上巧遇向華強和向佐的照片，並留言：「大大的世界，小小的朋友圈，關於朋友坐飛機在哈爾濱遇到向佐一事。四捨五入=我遇到了向佐」，照",singtao,entertainment,2025-01-20 00:30
中央收膠完結「綠在區區」接力廢膠回收 環保署：大致暢順未收投訴,2025-01-19 19:16:17,https://std.stheadline.com/realtime/article/2048056/即時-港聞-中央收膠完結-綠在區區-接力廢膠回收-環保署-大致暢順未收投訴,"俗稱「中央收膠」的環保署「塑膠可回收物料回收服務先導計劃」已於昨日（18日）完結，廢膠回收服務改由「綠在區區」接手。環保署指，一連兩日巡視各區，市民和屋苑的回收情況如常，各回收站運作大致暢順，無收到任何屋苑對有關服務的投訴，亦沒有發現任何種類的廢膠沒有收集或堆積無人處理。

塑膠回收商由3間增至10間

環保署發言人稱，「綠在區區」營運團體接手廢塑膠收集服務，可以自由將收集到的塑膠交予任何市場上由環保署核准的回收商作處理，從以往先導計劃指定的3個回收商，擴展至現時有10間的下游回收商可以處理。

相關新聞：「中央收膠」先導計劃本月中結束 環保署披露由「綠在區區」接手成本降24%",singtao,local,2025-01-20 00:29
前TVB性感女神內地遇襲？街頭慘叫：謀殺呀！剛事隔多年復出被讚狀態好,2025-01-19 19:00:56,https://std.stheadline.com/realtime/article/2048025/即時-娛樂-前TVB性感女神內地遇襲-街頭慘叫-謀殺呀-剛事隔多年復出被讚狀態好,"現年51歲的姚樂怡（Sherming）是前TVB「電波少女」成員之一，初出道時除樣子甜美外，更憑34C傲人身材成功彈出，曾是不少人心目中的性感女神。姚樂怡2012年嫁給圈外老公吳俊匡（Alan），三年後以42歲高齡誕下女兒吳芊憧（Gaibe、乳名小雞髀），自此便淡出幕前，專心相夫教女。姚樂怡近日與女兒旅遊，卻慘被人以「石頭襲擊」。

姚樂怡帶女兒去哈爾濱玩雪

姚樂怡日前才為女兒慶祝9歲生日，在家中舉行生日會，並邀請了好姊妹的湯盈盈和鍾麗淇及多位好友參與，Gaibe遺傳了媽媽一雙大眼睛、櫻桃小嘴和白滑皮膚，而且身形高䠷，被譽為「最靚星二代」潛力股。姚樂怡不時帶女兒外遊增廣見聞，之前去過阿布扎比",singtao,entertainment,2025-01-20 00:30
泰國總理佩通坦向中國人拜早年  拍片講普通話……,2025-01-19 19:00:26,https://std.stheadline.com/realtime/article/2048054/即時-國際-泰國總理佩通坦向中國人拜早年-拍片講普通話,"蛇年春節臨近，泰國總理佩通坦透過新華社向中國民眾拜年。

佩通坦用普通話說出「新年快樂」。她表示，春節象徵中泰兩國人民之間「由來已久的文化紐帶」，相信這一紐帶將不斷加強，推動兩國間友誼與合作。

相關新聞：KK園區︱泰強化邊境護照檢查 設中英泰文防騙警示牌

早前，自內地演員王星被騙到泰國試鏡，隨即被擄拐到緬甸詐騙園區，事件更揭出更多同類案件。無數原本打算前往泰國的中國遊客，提出取消行程，事件影響依家旅遊收業的泰國。

相關新聞：王星事件︱泰國旅遊業影響浮現？ 布吉業界：很多機票酒店被取消

佩通坦早前更開會商討如何增強遊客對泰國旅遊安全的信心，特別是中國遊客。",singtao,international,2025-01-20 00:30
TikTok禁令｜美初創AI公司交合併標書  周受資：仍有不少潛在買家,2025-01-19 18:50:18,https://std.stheadline.com/realtime/article/2048046/即時-國際-TikTok禁令-美初創AI公司交合併標書-周受資-仍有不少潛在買家,"TikTok於當地時間18日晚，在美國宣布暫停服務。同一天，人工智能搜尋引擎初創公司Perplexity AI表示，他們已經向TikTok母公司字節跳動提出業務合併計劃。TikTok行政總裁周受資表示，TikTok的潛在買家仍「持續排隊中」。

允許投資者保留股權

Perplexity AI證實，該公司已向字節跳動提交合併標書，提議將Perplexity、TikTok美國以及新的資本合作夥伴合併成一個新實體。他們指，新架構將允許字節跳動大部分投資者保留股權，同時為Perplexity增設影片內容平台。

相關新聞：TikTok美國停服務︱應用程式平台下架 字節跳動旗下App同步停運",singtao,international,2025-01-20 00:30
西貢區議員李天賜被捕 涉遲交報稅表 缺席法庭聆訊,2025-01-19 18:49:23,https://std.stheadline.com/realtime/article/2048055/即時-港聞-西貢區議員李天賜被捕-涉遲交報稅表-缺席法庭聆訊,"據悉，西貢區議員李天賜被警方預約拘捕，涉嫌未有按時提交報稅表，不遵從出庭通知書。民政事務總署回覆《星島頭條》查詢時確認，李天賜獲准保釋，將於周一（20日）提堂，現時仍繼續履行職務，但會按法庭裁決及《區議會條例》考慮如何處理。

根據《區議會條例》，如區議員被判處為期超逾3個月而又不得選擇以罰款代替的監禁，不論是否獲得緩刑，都會喪失區議員資格。至於遲交報稅表有何後果？根據《稅務條例》，任何人無合理辯解而未有按時提交報稅表，可被罰1萬港元及少徵收稅款3倍的罰款。",singtao,local,2025-01-20 00:29
古天樂不擔心去泰國被誘騙  年近歲晚未收爐要到大馬宣傳賀歲片 唔會反串女裝：我咁多鬚根,2025-01-19 18:45:56,https://std.stheadline.com/realtime/article/2048049/即時-娛樂-古天樂不擔心去泰國被誘騙-年近歲晚未收爐要到大馬宣傳賀歲片-唔會反串女裝-我咁多鬚根,"今日（19日）古天樂（古仔）以「形象大使」身份與Gin Lee(李幸倪）、朱鑑然、馮重謙、馬志威、湯君慈及范麒智等到沙田馬場出席「時尚賽馬日」活動。形象大使古仔今日親自評選及頒發「最佳服飾大獎」，在評選準則上，古仔表示，要貼切賽馬主題，以往英式時代男士們以一身紳士服打扮而女士除了穿英式服飾外更會打傘，現在有所改變要看大家的創意及配搭。

曾考慮像張國榮一樣反串女裝演出

對於著衫要求，古仔覺得最重要是穿上身舒服、自然，不可衣不稱身。問到有甚麼服裝他不會穿？古仔笑稱，不穿女裝，但過往拍戲時曾試過與鄭中基一起扮女人，並透露，多年前曾想過自己可以好像張國榮般反串女裝在《霸王別姬》那樣演出，問他現在是",singtao,entertainment,2025-01-20 00:30
Gin Lee計劃今年尾紅館開演唱會 想挑戰四面台演出  自爆奪女金無要求男友送禮物,2025-01-19 18:45:17,https://std.stheadline.com/realtime/article/2048051/即時-娛樂-Gin-Lee計劃今年尾紅館開演唱會-想挑戰四面台演出-自爆奪女金無要求男友送禮物,"Gin Lee（李幸倪）今日（19日）到沙田馬場出席「時尚賽馬日」活動擔任表演嘉賓。早前在「叱咤頒獎禮」上奪得女歌手金獎，問她的男友可有為她慶祝及送禮物作為獎勵？Gin笑稱，有與家人、朋友及各界別的人士包括男友慶祝，但自己對物質沒有太多要求，沒有要求男友送禮物。

新年將會放假小休

Gin表示，剛剛在開幕表演時，有自己開演唱會的感覺，之後便問同事自己何時再開演唱會？同事向她透露，計劃今年尾在紅館開演唱會，Gin表示，如能成事希望挑戰四面台演出，她表示，新年將會放假小休叉電，假期後將要準備操練為事業衝刺。",singtao,entertainment,2025-01-20 00:30
珍惜生命｜鑽石山荷李活廣場女子殘廁自劈尋死 送院後不治,2025-01-19 18:42:07,https://std.stheadline.com/realtime/article/2048053/即時-港聞-珍惜生命-鑽石山荷李活廣場女子殘廁自劈尋死-送院後不治,今（19日）午5時30分，一名57歲姓陳女子被發現倒卧在鑽石山荷李活廣場三樓一殘廁裡面，旁邊一把利刀，頸、左手腕有割傷，於是報警求助。救護員到場時，女事主已陷入昏迷，送往聯合醫院搶救後不治，警方在場調查，檢獲兩把菜刀，沒發現打鬥痕迹，相信女事主持刀自劈尋死，案件列作企圖自殺。據了解，女事主有精神病紀錄及因生活問題不開心。,singtao,local,2025-01-20 00:29
40歲高鈞賢4日大囡囡或破香港紀錄！帶愛女出走關古天樂事？,2025-01-19 18:30:21,https://std.stheadline.com/realtime/article/2048033/即時-娛樂-40歲高鈞賢4日大囡囡或破香港紀錄-帶愛女出走關古天樂事,"40歲前香港先生冠軍高鈞賢（Matthew），上月初在社交網發布多張婚照及太太的孕照，宣布與年輕10年的圈外女友雙喜臨門，二人之前已飛往加拿大註冊結婚。11月15日高鈞賢喜得千金高子琳（Liona），囡囡遺傳了爸爸的面形、大鼻子和大嘴巴，十分可愛。新手爸爸高鈞賢急不及待帶囡囡返深圳見其他親友，並替4日大的Liona辦理了一次性的回鄉證及回港證，高鈞賢抱住囡囡辦證件時，更無故將古天樂拖落水！

高鈞賢4日大囡囡申請回鄉證

高鈞賢今日（19日）更新IG，他把兩張古天樂在《神鵰俠侶》飾演楊過的劇照，加上自己左手抱囡囡Liona、右手揸筆寫字的照片拼在一起，並表示：「同樣都係右手渣（揸）劍（筆）！同",singtao,entertainment,2025-01-20 00:30
國家補貼周一實施   蘋果等手機減價至6000元內,2025-01-19 18:15:50,https://std.stheadline.com/realtime/article/2048045/即時-中國-國家補貼周一實施-蘋果等手機減價至6000元內,"商務部早前會同有關部門印發《手機、平板、智能手錶（手環）購新補貼實施方案》。據了解，個人消費者購買手機、平板、智能手錶（手環）等3類數碼產品的補貼標準為，對於單件銷售價格不超過6000元（人民幣‧下同）的產品，按照產品銷售價格的15％給予補貼，每位消費者每類產品可補貼1件，每件補貼不超過500元。

每件補貼不超¥500元

內地極目新聞報道，據了解，有關補貼將於1月20日實施，昨日（18日）有網友發現，為價格符合補貼標準，多款手機集體減價至6000元以內，其中iPhone16 Plus 128G版本更直降千元。

相關新聞：內地補貼消費者購買數碼產品 個人買手機最高補貼¥500元

也有細心",singtao,greater_china,2025-01-20 00:30
尹錫悅被捕｜簽發拘留令法官申人身保護  45支持者闖法院落網,2025-01-19 18:00:29,https://std.stheadline.com/realtime/article/2048044/即時-國際-尹錫悅被捕-簽發拘留令法官申人身保護-45支持者闖法院落網,"南韓首爾西部地方法院於周日（19日）凌晨批准對總統尹錫悅的拘留令，其拘留期限延長20天。尹錫悅支持者隨即闖入法院，破壞門窗玻璃，並與警察發生衝突，迄今己有45人被捕。簽發拘留令的法官車恩京（音譯）向警方請求人身保護。

尹支持者衝擊法院抗議

韓聯社報道，南韓警方指，將對簽發尹錫悅拘留令的法官車恩京採取人身保護措施。警方表示，他們當天上午接獲有關請求，之後在首爾麻浦警察署召開人身保護審查委員會，最終決定將於周一（20日）起，對車恩京進行人身保護。

相關新聞：南韓法院凌晨正式批准逮捕尹錫悅 指可能銷毀證據 支持者闖入法院破壞 與警發生衝突",singtao,international,2025-01-20 00:30
張敬軒因謝霆鋒開騷電話被炸爆攞飛 澄清沒有操控叱咤賽果 獲楊老闆贈送700萬勞斯萊斯為生日禮物,2025-01-19 17:45:41,https://std.stheadline.com/realtime/article/2048043/即時-娛樂-張敬軒因謝霆鋒開騷電話被炸爆攞飛-澄清沒有操控叱咤賽果-獲楊老闆贈送700萬勞斯萊斯為生日禮物,"昨晚在澳門開完演唱會的張敬軒（軒公）今日（19日）出席品牌活動，順便與過千粉絲預祝下月1日44歲生日，軒公表示因漏夜返港故只睡了4小時，現在仍未回魂，又笑言30多年來的生日通常自己過，但去年搞完生日會後覺得幾好玩，加上合作多年的品牌也有周年慶祝，所以也希望可一起開心，問到酬勞是否每年增加？他表示會看市道加或減，認為雙贏才最重要，對於生日願望，他表示希望爸爸媽媽能身體健康和聽話，又透露2月媽媽跟朋友去旅行，所以請了3星期假照顧爸爸，笑言早前因爸爸不滿意自己的電動輪椅，所以要不停幫他改裝換配件，又爆爸爸以前會帶匕首傍身，自己也叮囑他在香港不能這樣，因為帶武器會犯法。

軒公2025年未有開騷打算",singtao,entertainment,2025-01-20 00:30
